도로명대지위치,주용도코드명,세대수,연면적(㎡),위도,경도,가중치,UTM_X,UTM_Y
경상북도 영주시 신재로58번길 33-6 (가흥동),단독주택,1,23.14,36.8317778295933,128.605066023802,0.5978370007556205,1098542.3459271216,1870965.8949250635
,단독주택,1,44.0,36.8327114555636,128.605452843576,0.0,1098575.6430395076,1871069.866583225
경상북도 영주시 신재로58번길 22-11 (가흥동),단독주택,1,90.05,36.8317210057595,128.60586434422,0.0,1098613.6102210986,1870960.4146295642
경상북도 영주시 신재로58번길 22-9 (가흥동),단독주택,1,47.27,36.8317984757789,128.605805549584,0.0,1098608.2676777383,1870968.9481710757
경상북도 영주시 신재로58번길 30 (가흥동),단독주택,1,85.55,36.831767426142,128.605702902344,0.5978370007556205,1098599.1538210695,1870965.3977355198
경상북도 영주시 신재로58번길 22 (가흥동),단독주택,1,23.14,36.8313983642601,128.605796960717,0.0,1098608.0153529576,1870924.5525505831
경상북도 영주시 신재로 58-31 (가흥동),단독주택,1,87.48,36.8315051670968,128.607214496409,1.791759469228055,1098734.289460665,1870937.8644653098
경상북도 영주시 신재로 50-13 (가흥동),단독주택,1,81.81,36.8311725800305,128.607442915716,1.791759469228055,1098755.0867054262,1870901.2046173383
경상북도 영주시 신재로 58-16 (가흥동),단독주택,1,93.55,36.830999758407,128.607150344759,0.4924764850977942,1098729.2181777502,1870881.7301812745
경상북도 영주시 신재로 58-13 (가흥동),단독주택,1,105.13,36.8309577182463,128.606794381023,1.0986122886681096,1098697.5282962963,1870876.6987213343
경상북도 영주시 신재로 58-9 (가흥동),단독주택,1,94.08,36.8308849233662,128.606620584346,1.0986122886681096,1098682.1230760284,1870868.4436703292
경상북도 영주시 신재로 48-5 (가흥동),단독주택,1,106.06,36.8309593782357,128.607591225424,0.4924764850977942,1098768.5866546566,1870877.7061410006
경상북도 영주시 신재로 50-2 (가흥동),단독주택,1,83.34,36.8308513759134,128.607269300156,0.4924764850977942,1098740.0170225701,1870865.3921272717
경상북도 영주시 신재로 48-3 (가흥동),단독주택,1,54.43,36.8308816120521,128.607432007048,0.4924764850977942,1098754.487947464,1870868.914528572
경상북도 영주시 신재로 46 (가흥동),단독주택,1,106.84,36.8307845995021,128.607656611516,0.4924764850977942,1098774.6423415428,1870858.38447272
경상북도 영주시 신재로 48 (가흥동),단독주택,1,68.17,36.8307049877127,128.607334048052,0.4924764850977942,1098745.9792455777,1870849.21931196
경상북도 영주시 신재로 41 (가흥동),단독주택,1,318.6,36.830512270666,128.608299317631,0.0,1098832.3076756771,1870828.8378952052
경상북도 영주시 신재로 50-3 (가흥동),단독주택,1,23.14,36.8308189516721,128.607061825921,0.4924764850977942,1098721.5566571183,1870861.5807643423
경상북도 영주시 신재로 50-3 (가흥동),단독주택,1,22.4,36.8308189516721,128.607061825921,0.4924764850977942,1098721.5566571183,1870861.5807643423
경상북도 영주시 신재로 50 (가흥동),단독주택,1,74.07,36.8306741568369,128.607135350095,0.4924764850977942,1098728.2994476412,1870845.5937651717
경상북도 영주시 신재로 52 (가흥동),단독주택,1,75.75,36.8306120570526,128.606976908858,0.4924764850977942,1098714.2498190156,1870838.5409915627
경상북도 영주시 신재로 54 (가흥동),단독주택,1,268.64,36.8306540544212,128.606729520971,1.0986122886681096,1098692.1343640801,1870842.9444981657
경상북도 영주시 신재로 60 (가흥동),단독주택,1,86.99,36.8304582724759,128.605988922344,1.0986122886681096,1098626.3408172408,1870820.460664559
경상북도 영주시 신재로 64 (가흥동),단독주택,1,73.96,36.8304555404423,128.60548415132,0.0,1098581.329881317,1870819.6367638567
경상북도 영주시 반지미로 354-13 (가흥동),단독주택,1,42.57,36.8298855795155,128.605135989494,0.4054651081081644,1098551.012688842,1870756.0485235676
경상북도 영주시 반지미로 354-9 (가흥동),단독주택,1,42.65,36.8298429461776,128.604983674445,0.4054651081081644,1098537.4841290102,1870751.161894041
경상북도 영주시 반지미로 357-20 (가흥동),단독주택,1,47.25,36.8292087095878,128.603582958338,0.0,1098413.3826255207,1870679.358941763
경상북도 영주시 반지미로 357-6 (가흥동),단독주택,1,68.1,36.8293488862652,128.603718029642,0.0,1098425.2486119245,1870695.0486689862
경상북도 영주시 반지미로 357-40 (가흥동),단독주택,1,93.95,36.8293022115639,128.602442119276,1.9459101490553128,1098311.5236633227,1870688.557470996
경상북도 영주시 반지미로 357-42 (가흥동),단독주택,1,89.95,36.8292762543248,128.601981480138,0.0,1098270.4774107824,1870685.204118011
경상북도 영주시 반지미로 336 (가흥동),단독주택,1,63.0,36.8280218892811,128.603203113233,0.0,1098381.0280461314,1870547.3068946376
경상북도 영주시 반지미로 358 (가흥동),단독주택,1,46.54,36.8295537952303,128.604904891372,0.4054651081081644,1098530.8292106278,1870719.0034378015
경상북도 영주시 반지미로 354 (가흥동),단독주택,1,92.85,36.8294178799871,128.605008193799,0.4054651081081644,1098540.2159495999,1870704.0320659657
,단독주택,1,38.88,36.8294307690494,128.60469418394,0.4054651081081644,1098512.1962916213,1870705.1381952085
,단독주택,1,49.92,36.8292829000267,128.604908758672,0.0,1098531.5215273993,1870688.9554170794
경상북도 영주시 반지미로 356 (가흥동),단독주택,1,64.84,36.8293858870205,128.604888605943,0.4054651081081644,1098529.5922384865,1870700.3595960839
경상북도 영주시 반지미로 354-15 (가흥동),단독주택,1,42.7,36.8297946885015,128.605181165091,0.4054651081081644,1098555.1579870756,1870746.0120318732
경상북도 영주시 반지미로 354-17 (가흥동),단독주택,1,42.7,36.829714480125,128.605229253808,0.4054651081081644,1098559.549378186,1870737.1636347654
경상북도 영주시 반지미로 354-19 (가흥동),단독주택,1,42.7,36.8296421854597,128.605271791585,0.4054651081081644,1098563.4355983105,1870729.1874297364
경상북도 영주시 반지미로 354-21 (가흥동),단독주택,1,42.7,36.829557973594,128.605316097726,0.4054651081081644,1098567.4948163321,1870719.89100466
경상북도 영주시 반지미로 354-7 (가흥동),단독주택,1,42.7,36.8297597275646,128.605034502574,0.4054651081081644,1098542.1236576196,1870741.9823695116
경상북도 영주시 반지미로 354-5 (가흥동),단독주택,1,42.6,36.8296586519122,128.605066575897,0.4054651081081644,1098545.1135697572,1870730.8025208835
경상북도 영주시 반지미로 354-3 (가흥동),단독주택,1,42.7,36.8295940979301,128.605136399551,0.4054651081081644,1098551.423174829,1870723.7131669356
경상북도 영주시 반지미로 354-1 (가흥동),단독주택,1,92.52,36.8294687411455,128.605151713337,0.4054651081081644,1098552.9496533778,1870709.8223885174
경상북도 영주시 가흥로357번길 81 (가흥동),단독주택,1,34.0,36.8302586139802,128.607788173412,0.4924764850977942,1098787.0510886856,1870800.1697489212
경상북도 영주시 가흥로357번길 85 (가흥동),단독주택,1,35.2,36.8302539170528,128.607642478508,0.8109302162163288,1098774.0643195948,1870799.498094752
경상북도 영주시 신재로 53-3 (가흥동),단독주택,1,45.28,36.8301537557501,128.607113814172,0.8109302162163288,1098727.0477085835,1870787.8403230458
경상북도 영주시 신재로 53-1 (가흥동),단독주택,1,37.94,36.8302350536781,128.607025175717,0.8109302162163288,1098719.038611287,1870796.7676195628
경상북도 영주시 신재로 53-4 (가흥동),단독주택,1,44.95,36.8300933977705,128.607026471339,0.8109302162163288,1098719.336183929,1870781.0542247724
경상북도 영주시 신재로 53-4 (가흥동),단독주택,1,50.89,36.8300933977705,128.607026471339,0.8109302162163288,1098719.336183929,1870781.0542247724
경상북도 영주시 신재로55번길 3 (가흥동),단독주택,1,83.47,36.8299939932763,128.606714929929,1.5404450409471488,1098691.6811276427,1870769.7049176395
경상북도 영주시 신재로55번길 3-4 (가흥동),단독주택,1,44.95,36.8299547552987,128.606824847382,0.8109302162163288,1098701.5338126388,1870765.4655331152
경상북도 영주시 신재로55번길 3-6 (가흥동),단독주택,1,44.95,36.8298980693821,128.606899093549,0.8109302162163288,1098708.2278112688,1870759.2537116245
경상북도 영주시 신재로55번길 7-5 (가흥동),단독주택,1,60.4,36.8298041826344,128.606832569763,0.8109302162163288,1098702.4159377264,1870748.769587872
경상북도 영주시 신재로55번길 7-4 (가흥동),단독주택,1,63.87,36.8297366564337,128.606715599828,1.5404450409471488,1098692.0714572896,1870741.1577037093
경상북도 영주시 신재로55번길 15 (가흥동),단독주택,1,121.47,36.8295248666257,128.606392855525,1.5404450409471488,1098663.5615073994,1870717.3293532224
경상북도 영주시 신재로55번길 27 (가흥동),단독주택,1,158.48,36.8292001342916,128.606046792303,1.01160091167848,1098633.1168363898,1870680.9476513835
경상북도 영주시 신재로55번길 31 (가흥동),단독주택,1,80.34,36.8290630214524,128.605991919661,1.01160091167848,1098628.3993511754,1870665.680280857
경상북도 영주시 신재로55번길 33 (가흥동),단독주택,1,66.54,36.8288795576197,128.605933276188,1.01160091167848,1098623.4050678688,1870645.2670322163
경상북도 영주시 신재로55번길 33 (가흥동),단독주택,1,98.88,36.8288795576197,128.605933276188,1.01160091167848,1098623.4050678688,1870645.2670322163
경상북도 영주시 신재로55번길 60 (가흥동),단독주택,1,286.87,36.8279590408116,128.605256345627,0.0,1098564.217499193,1870542.4503163719
경상북도 영주시 가흥로357번길 73-6 (가흥동),단독주택,1,78.08,36.8299989120084,128.608223448909,0.7884573603642703,1098826.2022558772,1870771.8094959366
경상북도 영주시 영주로53번길 119-9 (가흥동),단독주택,1,55.53,36.8264669890008,128.608068253588,0.0,1098816.9048465588,1870379.8318555732
경상북도 영주시 영주로53번길 119-10 (가흥동),단독주택,1,23.0,36.8265211511217,128.608267205203,0.0,1098834.5781968718,1870386.0460994772
경상북도 영주시 영주로53번길 109-10 (가흥동),단독주택,1,42.9,36.8262382169185,128.607902185214,0.0,1098802.3886218416,1870354.28113011
,단독주택,1,23.14,36.8261121531263,128.608182878844,0.0,1098827.5838326733,1870340.5863404027
,단독주택,1,23.14,36.8261121531263,128.608182878844,0.0,1098827.5838326733,1870340.5863404027
경상북도 영주시 영주로53번길 103 (가흥동),단독주택,1,86.51,36.8255776382743,128.607965805114,0.0,1098808.91192238,1870281.065022769
경상북도 영주시 영주로53번길 109-9 (가흥동),단독주택,1,79.31,36.8259234817741,128.607669986563,0.0,1098782.0851207718,1870319.1256926742
경상북도 영주시 영주로53번길 91-24 (가흥동),단독주택,1,23.14,36.8258176155914,128.607516579184,0.0,1098768.5398432347,1870307.2227910142
,단독주택,1,23.14,36.8252886253809,128.607843645166,0.5596157879354227,1098798.388876682,1870248.8768391423
경상북도 영주시 영주로53번길 91-20 (가흥동),단독주택,1,42.84,36.8256727111776,128.607418281862,0.5596157879354227,1098759.9596115046,1870291.0461160366
,단독주택,1,82.17,36.8254743194098,128.607457504694,0.5596157879354227,1098763.7126517226,1870269.077881821
경상북도 영주시 영주로53번길 93 (가흥동),단독주택,1,82.8,36.8252321132489,128.60761853412,0.5596157879354227,1098778.3852314595,1870242.3749414426
,단독주택,1,30.41,36.8251784856809,128.607200040241,0.5596157879354227,1098741.1311780512,1870235.9932908444
,단독주택,1,23.14,36.8251784856809,128.607200040241,0.5596157879354227,1098741.1311780512,1870235.9932908444
경상북도 영주시 영주로53번길 87-6 (가흥동),단독주택,1,80.43,36.8249461662395,128.607356233328,0.5596157879354227,1098755.3597054267,1870210.3821078239
경상북도 영주시 영주로53번길 91 (가흥동),단독주택,1,23.14,36.825102045469,128.607595750879,0.5596157879354227,1098776.5205369878,1870227.922213051
경상북도 영주시 영주로53번길 83 (가흥동),단독주택,1,53.58,36.8247819914439,128.607563612854,0.0,1098774.0657602628,1870192.3835296067
경상북도 영주시 영주로53번길 77-6 (가흥동),단독주택,1,73.03,36.8246488948635,128.607351695265,0.0,1098755.337046491,1870177.3993630786
,단독주택,1,23.14,36.8237876230652,128.608064400657,0.0,1098820.007106374,1870082.5900708295
경상북도 영주시 영주로53번길 66-1 (가흥동),단독주택,1,44.42,36.8239600464538,128.607726854903,0.0,1098789.6811737102,1870101.3690713684
경상북도 영주시 영주로53번길 62 (가흥동),단독주택,1,23.14,36.8238383210924,128.607413638014,0.0,1098761.903219378,1870087.5416756154
경상북도 영주시 영주로53번길 62 (가흥동),단독주택,1,23.14,36.8238383210924,128.607413638014,0.0,1098761.903219378,1870087.5416756154
경상북도 영주시 영주로53번길 62 (가흥동),단독주택,1,36.0,36.8238383210924,128.607413638014,0.0,1098761.903219378,1870087.5416756154
경상북도 영주시 영주로53번길 62 (가흥동),단독주택,1,23.14,36.8238383210924,128.607413638014,0.0,1098761.903219378,1870087.5416756154
경상북도 영주시 영주로53번길 62 (가흥동),단독주택,1,49.14,36.8238383210924,128.607413638014,0.0,1098761.903219378,1870087.5416756154
경상북도 영주시 영주로53번길 62 (가흥동),단독주택,1,23.14,36.8238383210924,128.607413638014,0.0,1098761.903219378,1870087.5416756154
경상북도 영주시 영주로53번길 62 (가흥동),단독주택,1,23.14,36.8238383210924,128.607413638014,0.0,1098761.903219378,1870087.5416756154
경상북도 영주시 영주로53번길 62 (가흥동),단독주택,1,23.14,36.8238383210924,128.607413638014,0.0,1098761.903219378,1870087.5416756154
경상북도 영주시 영주로53번길 62 (가흥동),단독주택,1,23.14,36.8238383210924,128.607413638014,0.0,1098761.903219378,1870087.5416756154
경상북도 영주시 영주로53번길 66-2 (가흥동),단독주택,1,53.71,36.823871233248,128.607571678862,0.0,1098775.9558868145,1870091.3561270584
경상북도 영주시 영주로53번길 66-9 (가흥동),단독주택,1,23.14,36.8234921548223,128.607953203645,0.0,1098810.4698659722,1870049.6970909694
경상북도 영주시 영주로53번길 66-11 (가흥동),단독주택,1,23.14,36.8234352392922,128.608104320606,0.0,1098824.0205886313,1870043.539352393
경상북도 영주시 영주로53번길 66-13 (가흥동),단독주택,1,23.14,36.8232195723373,128.607955232204,0.0,1098811.0012984138,1870019.4600209487
,단독주택,1,23.14,36.8232219989713,128.607962343607,0.0,1098811.6324182,1870019.7365733366
경상북도 영주시 대학로 283-5 (가흥동),단독주택,1,99.29,36.8207204582751,128.603725312498,0.0,1098436.951430956,1869737.8543835876
경상북도 영주시 대학로 283-13 (가흥동),단독주택,1,188.11,36.8206310736289,128.603244685596,0.0,1098394.199130895,1869727.4435830237
경상북도 영주시 대학로 265 (가흥동),단독주택,1,99.27,36.8191411580129,128.604220302545,0.0,1098483.123022416,1869563.1634033846
경상북도 영주시 대학로153번길 112-17 (가흥동),단독주택,1,69.83,36.8116227565965,128.603072351497,0.0,1098390.3595186605,1868727.922618985
경상북도 영주시 대학로153번길 79-28 (가흥동),단독주택,1,76.32,36.8090784997142,128.603572162286,0.0,1098438.2002487788,1868446.1885329883
경상북도 영주시 대학로153번길 79-43 (가흥동),단독주택,1,94.58,36.8065318515245,128.603541004862,0.0,1098438.6814086367,1868163.6427300675
경상북도 영주시 대학로153번길 79-168 (가흥동),단독주택,1,97.65,36.8061577130494,128.597586897213,0.0,1097908.0176263659,1868116.0243592025
경상북도 영주시 대학로153번길 143-97 (가흥동),단독주택,1,95.85,36.8088200736248,128.598280362483,0.0,1097966.4865947487,1868412.084818869
경상북도 영주시 대학로153번길 143-93 (가흥동),단독주택,1,96.89,36.8086276393349,128.598674146902,0.0,1098001.8586399248,1868391.1405750935
경상북도 영주시 대학로153번길 79-91 (가흥동),단독주택,0,95.69,36.8071528465247,128.601320129268,0.0,1098239.77322207,1868230.2490332858
경상북도 영주시 대학로153번길 79-110 (가흥동),단독주택,1,99.36,36.8078311755305,128.600098560156,0.0,1098129.9374518536,1868304.2454066784
경상북도 영주시 대학로153번길 157 (가흥동),단독주택,1,71.28,36.8101338728288,128.601083712761,0.0,1098214.8754994445,1868560.707810978
경상북도 영주시 대학로153번길 112-92 (가흥동),단독주택,1,95.12,36.815282414183,128.60118513376,0.0,1098217.3440187173,1869131.9684053892
경상북도 영주시 대학로261번길 30-7 (가흥동),단독주택,1,159.06,36.8196119975494,128.600525719288,0.0,1098152.9979117443,1869611.5963040674
경상북도 영주시 대학로261번길 30-7 (가흥동),단독주택,0,36.0,36.8196119975494,128.600525719288,0.0,1098152.9979117443,1869611.5963040674
경상북도 영주시 대학로261번길 30-5 (가흥동),단독주택,1,195.2,36.8193472627481,128.60026603566,1.466337068793427,1098130.1746292803,1869581.9611506066
경상북도 영주시 대학로261번길 30-3 (가흥동),단독주택,1,185.72,36.8193240291421,128.60067336639,1.466337068793427,1098166.5344593748,1869579.8019456759
경상북도 영주시 대학로261번길 30-2 (가흥동),단독주택,1,149.17,36.8192881135336,128.600938442853,1.466337068793427,1098190.2227356741,1869576.0898759696
경상북도 영주시 반지미로 272-6 (가흥동),단독주택,18,626.15,36.8240000986243,128.597913325259,0.0,1097914.4059444885,1870095.7141338303
경상북도 영주시 반지미로 315-10 (가흥동),단독주택,1,97.53,36.8274963457455,128.600761698188,0.0,1098163.9723201972,1870486.4948588605
경상북도 영주시 반지미로 357-39 (가흥동),단독주택,1,96.78,36.8289269888686,128.602264824453,0.0,1098296.1927267793,1870646.7494398258
경상북도 영주시 창진로 103-104 (가흥동),단독주택,1,145.57,36.8365452185429,128.601995335085,0.0,1098262.4140513032,1871491.6078124219
경상북도 영주시 신재로 144-27 (가흥동),단독주택,1,99.01,36.8334702937403,128.598063698066,0.0,1097915.7465286267,1871146.4521719126
경상북도 영주시 가흥공단로 19-23 (가흥동),단독주택,0,97.0,36.8297341858874,128.595674930224,0.0,1097707.4815657658,1870729.538815665
경상북도 영주시 반지미로 204-4 (가흥동),단독주택,1,98.29,36.8210944952627,128.592039135299,0.0,1097394.1968006047,1869767.3775567885
경상북도 영주시 반지미로 204-4 (가흥동),단독주택,1,4.0,36.8210944952627,128.592039135299,0.0,1097394.1968006047,1869767.3775567885
경상북도 영주시 반지미로 168 (가흥동),단독주택,1,120.18,36.8207233704259,128.588489363153,0.0,1097078.066107722,1869722.5955842317
경상북도 영주시 반지미로 236-52 (가흥동),단독주택,1,66.72,36.8183590943845,128.593668168929,0.0,1097542.9599797335,1869465.5852306674
경상북도 영주시 대학로153번길 320-15 (가흥동),단독주택,0,58.8,36.8149318696414,128.59605617777,0.0,1097760.3100499758,1869087.823409206
경상북도 영주시 대학로153번길 320-15 (가흥동),단독주택,1,129.04,36.8149318696414,128.59605617777,0.0,1097760.3100499758,1869087.823409206
경상북도 영주시 대학로153번길 317 (가흥동),단독주택,1,88.0,36.8137144083115,128.594438976929,0.0,1097617.6084955188,1868951.1111644062
경상북도 영주시 대학로153번길 295-11 (가흥동),단독주택,1,106.29,36.8125724421895,128.593950247534,0.0,1097575.4646966746,1868823.9276550887
경상북도 영주시 대학로153번길 221-62 (가흥동),단독주택,1,209.79,36.8118833960155,128.596451526055,0.0,1097799.4518966158,1868750.0436964128
경상북도 영주시 대학로153번길 79-184 (가흥동),단독주택,1,83.11,36.8061016399582,128.596945262736,0.0,1097850.8512877582,1868109.1470703701
경상북도 영주시 지천로184번길 18 (가흥동),단독주택,1,197.88,36.8156239705751,128.620279354986,0.6717490896795235,1099920.0206309874,1869189.646511754
경상북도 영주시 대동로163번길 19 (가흥동),단독주택,1,87.15,36.8151635167025,128.620315256691,0.6717490896795235,1099923.8214865047,1869138.6032047835
경상북도 영주시 대동로163번길 15 (가흥동),단독주택,0,83.34,36.815015761751,128.620327718185,1.6576712648440417,1099925.125082747,1869122.2249127424
경상북도 영주시 지천로168번길 12 (가흥동),단독주택,1,98.36,36.8151223632524,128.620187983919,0.6717490896795235,1099912.522779858,1869133.9047900229
경상북도 영주시 지천로168번길 10 (가흥동),단독주택,2,154.19,36.8151193067169,128.620002345953,1.0379876668516748,1099895.9686120013,1869133.3717129715
경상북도 영주시 지천로168번길 10-1 (가흥동),단독주택,1,41.58,36.8149529230999,128.62004624073,0.6717490896795235,1099900.1000908504,1869114.9596785018
경상북도 영주시 지천로164번길 11-6 (가흥동),단독주택,1,99.7,36.81495577625,128.619896363152,0.6480267452794757,1099886.7278926,1869115.1195856445
경상북도 영주시 지천로164번길 11-8 (가흥동),단독주택,1,140.9,36.8151002686209,128.619878677249,0.6480267452794757,1099884.9626136632,1869131.1304861757
경상북도 영주시 지천로164번길 11-5 (가흥동),단독주택,1,95.25,36.8149213487709,128.619718469051,0.6480267452794757,1099870.90517078,1869111.114488101
경상북도 영주시 대동로163번길 13 (가흥동),단독주택,1,108.83,36.8148994185422,128.62032280006,0.6717490896795235,1099924.83765194,1869109.3131425944
경상북도 영주시 지천로164번길 22 (가흥동),단독주택,1,118.56,36.8146756814788,128.620390138217,0.7972874398125422,1099931.1348298253,1869084.5630749373
경상북도 영주시 꽃동산로40번길 17 (가흥동),단독주택,1,43.61,36.8140707015339,128.620426353785,0.7972874398125422,1099935.1516641811,1869017.4869900418
경상북도 영주시 꽃동산로40번길 11 (가흥동),단독주택,1,117.73,36.813875487668,128.620476699038,0.8347976976229722,1099939.8961217138,1868995.8834111234
경상북도 영주시 꽃동산로40번길 5 (가흥동),단독주택,1,120.08,36.813609076741,128.620356445755,0.8347976976229722,1099929.5161858331,1868966.2031985978
경상북도 영주시 꽃동산로40번길 5 (가흥동),단독주택,1,119.29,36.813609076741,128.620356445755,0.8347976976229722,1099929.5161858331,1868966.2031985978
경상북도 영주시 대동로 160-1 (가흥동),단독주택,1,209.06,36.8140808511997,128.620263408712,0.7972874398125422,1099920.6042434552,1869018.4426323033
경상북도 영주시 꽃동산로 46 (가흥동),단독주택,1,355.98,36.8136887573757,128.619811948898,1.1526795099383853,1099880.8448230647,1868974.473630321
경상북도 영주시 지천로140번길 15 (가흥동),단독주택,1,179.2,36.8130251823583,128.619711455547,1.1526795099383853,1099872.7432087788,1868900.7544277897
경상북도 영주시 지천로 146-8 (가흥동),단독주택,1,68.47,36.813241632581,128.619239767815,1.1526795099383853,1099830.3883632408,1868924.273855744
경상북도 영주시 대학로22번길 81-1 (가흥동),단독주택,1,54.28,36.8130554702778,128.619214330784,1.1526795099383853,1099828.3611910664,1868903.595234494
경상북도 영주시 대학로22번길 85 (가흥동),단독주택,1,81.36,36.8131753136047,128.619319501031,1.1526795099383853,1099837.586544407,1868916.99996993
경상북도 영주시 대학로22번길 81 (가흥동),단독주택,1,81.09,36.8130188479595,128.619415824444,0.6205764877251099,1099846.3816441551,1868899.742925447
경상북도 영주시 대학로22번길 73 (가흥동),단독주택,1,73.86,36.8126914390369,128.619652652,0.6205764877251099,1099867.9316177717,1868863.6689254828
경상북도 영주시 지천로 136 (가흥동),단독주택,1,360.45,36.8124272602662,128.619097219677,0.6205764877251099,1099818.7308210623,1868833.7819941603
경상북도 영주시 지천로124번길 3-12 (가흥동),단독주택,3,297.06,36.8121066667158,128.619283540723,1.5696316620336803,1099835.7668294357,1868798.4112531114
경상북도 영주시 지천로123번길 3 (가흥동),단독주택,1,63.02,36.8112725583721,128.618717792741,0.8041302920377128,1099786.3851742265,1868705.2881928966
경상북도 영주시 목민로60번길 37 (가흥동),단독주택,1,71.05,36.8110693246616,128.618311570139,0.6400488499529072,1099750.4136913884,1868682.3184124876
경상북도 영주시 목민로68번길 32 (가흥동),단독주택,2,92.09,36.8112045095387,128.61800458239,1.0271689347496484,1099722.8548514273,1868696.9950013827
경상북도 영주시 목민로68번길 22-1 (가흥동),단독주택,1,61.44,36.8107542339968,128.618192993641,0.6400488499529072,1099740.245401572,1868647.2398935352
경상북도 영주시 지천로115번길 14 (가흥동),단독주택,1,118.23,36.8106163601298,128.618220906288,0.6400488499529072,1099742.9141173176,1868631.9738756192
경상북도 영주시 지천로115번길 29 (가흥동),단독주택,1,82.98,36.8106753598207,128.617321563379,0.6307813869134156,1099662.6152702908,1868637.5811996595
경상북도 영주시 목민로68번길 7 (가흥동),단독주택,8,316.47,36.8101534040923,128.61758657089,2.288501009553712,1099686.9310209546,1868579.9539455834
경상북도 영주시 지천로107번길 33 (가흥동),단독주택,1,75.54,36.8102501801649,128.61734757866,0.7455110901412653,1099665.4870669034,1868590.4407116063
경상북도 영주시 목민로 73 (가흥동),단독주택,1,90.36,36.8098727585352,128.616763793824,0.7455110901412653,1099613.9016162374,1868547.9627928876
경상북도 영주시 대학로86번길 58 (가흥동),단독주택,1,86.83,36.8099910028247,128.616337338475,0.6190392084062234,1099575.7078215168,1868560.636079584
경상북도 영주시 대학로58번길 43 (가흥동),단독주택,1,81.2,36.8096378917451,128.616165419472,0.6190392084062234,1099560.8296232475,1868521.284425403
경상북도 영주시 대학로62번길 34 (가흥동),단독주택,1,66.42,36.8093082777997,128.616120839932,0.5260930958967791,1099557.2798657021,1868484.6720588307
경상북도 영주시 대학로62번길 34 (가흥동),단독주택,1,45.6,36.8093082777997,128.616120839932,0.5260930958967791,1099557.2798657021,1868484.6720588307
경상북도 영주시 대학로58번길 31 (가흥동),단독주택,1,58.64,36.8093517079485,128.616723813501,0.7517105401876153,1099611.0103986268,1868490.118034603
경상북도 영주시 대학로62번길 34-6 (가흥동),단독주택,1,79.26,36.8093649727864,128.616463905475,0.5260930958967791,1099587.8087599778,1868491.3188314287
경상북도 영주시 대학로58번길 27 (가흥동),단독주택,1,102.06,36.8092949796554,128.616900112184,0.7517105401876153,1099626.8102009539,1868484.0085293788
경상북도 영주시 대학로78번길 23 (가흥동),단독주택,8,423.94,36.8088725129613,128.616627231281,2.2990784150600105,1099603.0158321974,1868436.857596906
경상북도 영주시 대학로78번길 19 (가흥동),단독주택,1,150.6,36.8086774859102,128.616511526221,0.5260930958967791,1099592.9472184612,1868415.101613299
경상북도 영주시 대학로62번길 27 (가흥동),단독주택,1,116.2,36.8089822343721,128.616370361436,0.5260930958967791,1099579.9601325896,1868448.7620572427
경상북도 영주시 대학로62번길 31 (가흥동),단독주택,1,63.79,36.8090548021015,128.616215237836,0.5260930958967791,1099566.028668385,1868456.6508584665
경상북도 영주시 대학로86번길 40 (가흥동),단독주택,1,97.47,36.80915692588,128.615960448133,0.5260930958967791,1099543.168467398,1868467.7147341596
경상북도 영주시 대학로86번길 36 (가흥동),단독주택,1,112.5,36.8090369259134,128.615959382301,0.5260930958967791,1099543.2287630986,1868454.4013478642
경상북도 영주시 대학로78번길 13 (가흥동),단독주택,1,207.525,36.808473142908,128.616398427179,1.1505720275988207,1099583.1230838196,1868392.3148863362
경상북도 영주시 대학로68번길 17 (가흥동),단독주택,1,56.79,36.8085246524837,128.61627457253,1.1505720275988207,1099572.0080982302,1868397.9001463777
경상북도 영주시 대학로68번길 19 (가흥동),단독주택,1,213.21,36.8085659343646,128.616187255691,0.5260930958967791,1099564.1656706347,1868402.388851305
경상북도 영주시 대학로68번길 19-1 (가흥동),단독주택,5,362.72,36.8085221098577,128.616083806996,2.468099531471619,1099554.9944380673,1868397.419432965
경상북도 영주시 대학로68번길 23 (가흥동),단독주택,4,131.5,36.8087011892312,128.615941007613,1.32687094064909,1099542.0243757484,1868417.137045788
경상북도 영주시 대학로 78 (가흥동),단독주택,1,154.82,36.8079163006222,128.615988826444,1.1505720275988207,1099547.3062211883,1868330.1146978843
경상북도 영주시 대학로 82 (가흥동),단독주택,1,23.62,36.8077655221954,128.615554149968,1.1505720275988207,1099508.7263993009,1868312.9355327054
경상북도 영주시 대학로86번길 18 (가흥동),단독주택,1,34.76,36.8083077057391,128.615623698628,1.1505720275988207,1099514.2286763522,1868373.155397518
경상북도 영주시 대학로86번길 20 (가흥동),단독주택,1,39.2,36.8083633958625,128.61564302136,1.1505720275988207,1099515.880252908,1868379.3535287073
경상북도 영주시 대학로86번길 43 (가흥동),단독주택,2,263.67,36.8094896787243,128.615721038085,0.9985288301111273,1099521.3816860241,1868504.379668854
,단독주택,1,98.7,36.8087262021767,128.615320316804,0.0,1099486.624348846,1868419.2658600782
경상북도 영주시 지천로1번길 274 (가흥동),단독주택,1,68.81,36.808594847613,128.615166846979,0.0,1099473.104290785,1868404.5342801916
경상북도 영주시 지천로1번길 260 (가흥동),단독주택,1,110.85,36.8081372580741,128.614766398404,0.7164263103775286,1099437.9747384356,1868353.3547530517
