shap_turnover_avg_12m,shap_turnover_avg_3m,shap_turnover_max_12m,shap_turnover_std_12m,shap_emp_change_3m,shap_emp_change_6m,shap_emp_change_12m,shap_salary_avg_12m,shap_salary_last,shap_salary_change_6m,shap_salary_change_12m,shap_replacement_avg_12m,shap_replacement_avg_3m,shap_replacement_min_12m,shap_salary_drop_consecutive,shap_turnover_momentum,shap_zero_emp_months,shap_emp_volatility,shap_log_emp_count,shap_firm_age_months,shap_industry_death_rate_2023,shap_sido_code,shap_industry_category,shap_imputed_months_count,shap_imputed_ratio,shap_has_missing_recent_3m,business_id,label,source_business
0.15251182701696878,-0.03243720542506262,0.2746459864242494,0.27877627846936803,0.13525019030633,0.06785085798598144,-0.08190454388275757,0.11074953546467256,0.20685942385410563,-0.21632002165908537,0.02049429024563975,0.14079147387651225,-0.011813665622272387,-0.07011160446830277,0.04525542372166409,0.10368821510666248,0.003712325181089626,-0.14141781070585666,-0.06516536953033018,0.37348360983571494,-0.055170892762290744,0.7779464375114908,0.2735335646206794,0.014702159158240843,-0.007832000111162014,1.0836683774653384,POS_(주)투윈테크_2023년 1차_shift-2,1,POS_(주)투윈테크_2023년 1차
0.14190287124907136,-0.031521694212105614,0.2679840526547477,0.27877627846936803,-0.018632361421543106,0.031201780763524846,-0.0829154003455647,0.10311815422376591,0.20493870591336436,-0.050260482113264546,0.018418226212629958,0.15009214110265456,-0.00922754300208811,-0.08494166815675855,0.04525542372166409,0.10025579567742572,0.003712325181089626,-0.13267185557238792,-0.06772560210742598,0.46476847369450613,-0.06725717320070282,0.8032997491490722,0.2690348183610914,0.010688417339076908,-0.007832000111162014,1.114367422624103,POS_(주)투윈테크_2023년 1차_shift-1,1,POS_(주)투윈테크_2023년 1차
0.13030250232464372,-0.030652120290522736,0.1541710304083328,0.19217345437636327,-0.018632361421543106,0.030373550954949674,-0.10536912591943555,0.10934061109934096,0.18680517245957462,-0.07845183669169932,-0.032925575629659656,0.17486125480493195,-0.009520973545309536,-0.1223875882562087,0.007921324395992123,0.10025579567742572,0.003712325181089626,-0.17246534427921348,-0.08467966893326377,0.4687523116157793,-0.06980412368549697,0.8298261820060905,0.2797685077831153,-0.0068701209940839935,-0.01815811447556785,-0.2577184992671826,POS_(주)투윈테크_2023년 1차_shift+0,1,POS_(주)투윈테크_2023년 1차
0.1417013651827093,-0.0006688586346785877,0.16555896016960708,0.2102728591019336,-0.008698367756174788,-0.122966220497218,-0.10006182335013807,0.09750896079209759,0.16349893702688642,0.6131768412623824,-0.0608455828123883,0.1783990878190009,0.0016640547163940184,-0.12320476798156695,0.008962209694009349,0.11393010965709671,0.003712325181089626,-0.11969159845123169,-0.08377893045482336,0.45141597258197835,-0.0794521756579189,0.8226235219777499,0.24491388695733868,-0.010955761972332998,-0.01815811447556785,-0.2364652876086017,POS_(주)투윈테크_2023년 1차_shift+1,1,POS_(주)투윈테크_2023년 1차
0.13030250232464372,-0.030652120290522736,0.1541710304083328,0.19217345437636327,-0.018632361421543106,0.030373550954949674,-0.10536912591943555,0.10934061109934096,0.18680517245957462,-0.07845183669169932,-0.032925575629659656,0.17486125480493195,-0.009520973545309536,-0.1223875882562087,0.007921324395992123,0.10025579567742572,0.003712325181089626,-0.17246534427921348,-0.08467966893326377,0.4687523116157793,-0.06980412368549697,0.8298261820060905,0.2797685077831153,-0.0068701209940839935,-0.01815811447556785,-0.2577184992671826,POS_(주)투윈테크_2023년 1차_shift+2,1,POS_(주)투윈테크_2023년 1차
-0.12921389316633858,-0.06809125931371851,-0.09825103133191859,-0.05180109692760153,-0.01525016315186385,0.07036467341551433,0.48742622839623984,0.22417374906739473,0.1795141247810648,0.039303145248691725,0.30782804973450656,0.2483020591221177,-0.01228031738836141,-0.21234644550132442,0.0040486536816068935,0.06412484386332362,0.00774659029901345,0.21228164611415154,0.0725099353231209,0.37199348765717916,0.15102016539249713,-0.30661344972579674,-0.3335888568208765,0.006772312272976373,0.006739542112734041,-0.2224027887886894,POS_가야종합건설주식회사_2025년 1차_shift-2,1,POS_가야종합건설주식회사_2025년 1차
-0.09882480450756502,-0.04602692696916901,-0.09327815511410437,-0.05395975751629207,-0.013456333040981091,0.03872210975170496,0.41935869463632863,0.22215107831630612,0.17453086610953852,0.5754289246076096,0.330175127823045,0.2600605909294454,0.0026889959809744874,-0.21892223433385147,0.005089538979624119,0.07977366111217983,0.00774659029901345,0.13445280716533067,0.055042996226868965,0.3754013110456182,0.1142535526852354,-0.30455020733028326,-0.31429498909863285,0.006661333521678155,0.006123017445285936,-0.2160420432591186,POS_가야종합건설주식회사_2025년 1차_shift-1,1,POS_가야종합건설주식회사_2025년 1차
-0.11275058734444682,-0.08485544912751544,-0.11313826413781408,-0.04942220969917782,-0.015371042201960443,0.020024233575517286,0.4818288497108409,0.22300619388677906,0.19669819801838306,-0.029751954995613835,0.31917347294498727,0.242811171164829,-0.020676688629291097,-0.21928512152710117,0.0040486536816068935,0.06221492448720897,0.00774659029901345,0.1942186565248484,0.07218163462002898,0.3928302744409136,0.13811701062289994,-0.29460577000694504,-0.33591000032877355,0.000346525717265574,0.006123017445285936,-0.22876089106671169,POS_가야종합건설주식회사_2025년 1차_shift+0,1,POS_가야종합건설주식회사_2025년 1차
0.09038839390518015,0.1459325071789705,0.18430481460113077,0.09332718811326576,-0.014506981044617367,0.02043206065558266,0.4218153629226361,0.14863564225897583,0.1298828871929004,0.012588026194805372,0.3591375135602947,0.15808818163862542,0.026027457362906303,-0.2210953119285878,0.007734276604602535,-0.3294006012965462,0.007141327886831557,0.1841097454629885,0.07576081971850565,0.34409850894999827,0.1673635441724532,-0.16709277736734704,-0.19003517268931308,-0.0013391018179288283,0.006123017445285936,-0.21338509826255306,POS_가야종합건설주식회사_2025년 1차_shift+1,1,POS_가야종합건설주식회사_2025년 1차
0.0549968596628016,0.1365562470531182,0.2731682973350875,0.17343711666433176,-0.015707609497784675,0.022408849652852676,0.3466042459390465,0.14053530633447814,0.14801642064669013,0.0158933592512745,0.42422883241903336,0.12045418828339507,0.026807876548642803,-0.17159641208116977,0.045068375930274525,-0.3294006012965462,0.007854790860459503,0.11254433881626666,0.08049151615251192,0.316550733020594,0.155261559795549,-0.21737917442153865,-0.2150019242401054,0.00865779337126133,-0.0060277434689573585,0.9164826015438806,POS_가야종합건설주식회사_2025년 1차_shift+2,1,POS_가야종합건설주식회사_2025년 1차
